intento: 134 tiempo: 0.019 [0.0282670421522888 0.00323506071716099 0.00353982030032318 0.0038156735348774 0.00421733479782382 0.00371766816384522 0.00366663905508659 0.00347932623491597;0.00323506071716099 0.0274198863874549 0.00256163642503217 0.00362268826183586 0.00373280766109266 0.00313011069517915 0.00339730608297702 0.00301944039919728;0.00353982030032318 0.00256163642503217 0.0283281036493325 0.00297958183371632 0.0040600339756979 0.004243142129389 0.00383331022160644 0.00379154979295359;0.0038156735348774 0.00362268826183586 0.00297958183371632 0.0282447860110261 0.00430649328481708 0.00310587377091409 0.00296800617777316 0.00394633914608622;0.00421733479782382 0.00373280766109266 0.0040600339756979 0.00430649328481708 0.0278391857359785 0.00382806369854519 0.00260502210501545 0.00428295446539019;0.00371766816384522 0.00313011069517915 0.004243142129389 0.00310587377091409 0.00382806369854519 0.0290924524651472 0.0026429704796745 0.00365850275995452;0.00366663905508659 0.00339730608297702 0.00383331022160644 0.00296800617777316 0.00260502210501545 0.0026429704796745 0.0274944575345222 0.00346468108698745;0.00347932623491597 0.00301944039919728 0.00379154979295359 0.00394633914608622 0.00428295446539019 0.00365850275995452 0.00346468108698745 0.0277107447921453]
intento: 136 tiempo: 0.018 [0.0297559259329174 0.00416016863977738 0.00355252775028112 0.00478470724462013 0.00389438749170605 0.00443659637392216 0.00354207044194711 0.00321750164860638;0.00416016863977738 0.0276105023443617 0.00340307360412583 0.00372288116133324 0.00274242463301327 0.00288406843580737 0.00275187933734031 0.00308655798887773;0.00355252775028112 0.00340307360412583 0.0267678801611137 0.00376822908393893 0.00300573169912843 0.00374678740069257 0.00337745827086083 0.00333509403873754;0.00478470724462013 0.00372288116133324 0.00376822908393893 0.0299737905943718 0.00361939796747356 0.00530830269887513 0.0037372512343879 0.00409399769528119;0.00389438749170605 0.00274242463301327 0.00300573169912843 0.00361939796747356 0.0284735832109678 0.00460648139546954 0.00355103285707532 0.0029323424486726;0.00443659637392216 0.00288406843580737 0.00374678740069257 0.00530830269887513 0.00460648139546954 0.0303458508394249 0.00338451621292178 0.003671036238863;0.00354207044194711 0.00275187933734031 0.00337745827086083 0.0037372512343879 0.00355103285707532 0.00338451621292178 0.0286756424625502 0.00260011827577062;0.00321750164860638 0.00308655798887773 0.00333509403873754 0.00409399769528119 0.0029323424486726 0.003671036238863 0.00260011827577062 0.0284412356555351]
intento: 138 tiempo: 0.018 [0.0302225447995151 0.00404380237023051 0.0039488980098427 0.00544678943800326 0.00445406099877265 0.00459689846458667 0.00370315875899467 0.00456671781684978;0.00404380237023051 0.0293352960763581 0.00275867883763097 0.00384207794860313 0.00361786471365175 0.00303422447324319 0.00345963191599402 0.00346123207266709;0.0039488980098427 0.00275867883763097 0.0284094350886171 0.00356029202040816 0.0041949760610342 0.00365455207357006 0.00295162802169581 0.0029207145897699;0.00544678943800326 0.00384207794860313 0.00356029202040816 0.0297567446199414 0.00403318302656432 0.00426667113573058 0.00386310649417617 0.00368072274156868;0.00445406099877265 0.00361786471365175 0.0041949760610342 0.00403318302656432 0.0283851182394732 0.00414242398102175 0.00435879739036933 0.00344442689634961;0.00459689846458667 0.00303422447324319 0.00365455207357006 0.00426667113573058 0.00414242398102175 0.0285572857843279 0.00317765136978658 0.00339123900007935;0.00370315875899467 0.00345963191599402 0.00295162802169581 0.00386310649417617 0.00435879739036933 0.00317765136978658 0.028468173422608 0.00296568688096617;0.00456671781684978 0.00346123207266709 0.0029207145897699 0.00368072274156868 0.00344442689634961 0.00339123900007935 0.00296568688096617 0.0289220437956458]
intento: 140 tiempo: 0.018 [0.0300786116762642 0.00365957203580419 0.00469872455700893 0.00454758686638763 0.00306839196006984 0.00318337350572561 0.00345213516333294 0.0035967554498492;0.00365957203580419 0.0296150013494714 0.00435520045362237 0.00489385085417809 0.00381056528707661 0.0037328991898782 0.00415060174502528 0.00418034979198988;0.00469872455700893 0.00435520045362237 0.0301052933838716 0.00441799838159872 0.0046458168418127 0.00364906662520741 0.00433653010858953 0.00511097297041369;0.00454758686638763 0.00489385085417809 0.00441799838159872 0.0327497314041116 0.00369915911050265 0.00493842340583657 0.00351432580715308 0.00507412824641209;0.00306839196006984 0.00381056528707661 0.0046458168418127 0.00369915911050265 0.0298122171036379 0.00344435334264571 0.0036737130072089 0.0045673941058369;0.00318337350572561 0.0037328991898782 0.00364906662520741 0.00493842340583657 0.00344435334264571 0.0303651847374151 0.00262771590492055 0.00470472251278197;0.00345213516333294 0.00415060174502528 0.00433653010858953 0.00351432580715308 0.0036737130072089 0.00262771590492055 0.0286762858360558 0.00289080166112844;0.0035967554498492 0.00418034979198988 0.00511097297041369 0.00507412824641209 0.0045673941058369 0.00470472251278197 0.00289080166112844 0.0319157693254406]
intento: 142 tiempo: 0.018 [0.029959662156263 0.00493119387064639 0.00388024645393315 0.00431950291309334 0.00504743445399873 0.00327156425346235 0.00341785366009728 0.00412223156699623;0.00493119387064639 0.0298074062248804 0.0042183315177724 0.00424422775140395 0.00454031454337389 0.00442089454338469 0.00373360307806213 0.0040326991221286;0.00388024645393315 0.0042183315177724 0.0293424029156132 0.00431927318240707 0.00336492871802343 0.00373510149808897 0.00341676028259758 0.0041900166517922;0.00431950291309334 0.00424422775140395 0.00431927318240707 0.0295201221561826 0.00518591289455782 0.00363939327117308 0.00332083524082585 0.00455251031266882;0.00504743445399873 0.00454031454337389 0.00336492871802343 0.00518591289455782 0.0298309802455323 0.00363984246397322 0.00243996854346948 0.00387622664507911;0.00327156425346235 0.00442089454338469 0.00373510149808897 0.00363939327117308 0.00363984246397322 0.0293651357862261 0.00313004501419394 0.00288975273841457;0.00341785366009728 0.00373360307806213 0.00341676028259758 0.00332083524082585 0.00243996854346948 0.00313004501419394 0.0304081360983945 0.00339595867812069;0.00412223156699623 0.0040326991221286 0.0041900166517922 0.00455251031266882 0.00387622664507911 0.00288975273841457 0.00339595867812069 0.031060518945861]
intento: 144 tiempo: 0.018 [0.0332676723458421 0.00366271231800959 0.00414446747214514 0.00451145390254014 0.00408493153780862 0.00475519071797863 0.00407268527455689 0.00419269758073652;0.00366271231800959 0.0306405136488401 0.00412385648956738 0.00413957792199062 0.00314699647391989 0.00340419179472193 0.00389225453831938 0.00342151586012978;0.00414446747214514 0.00412385648956738 0.0309719965079456 0.00497003198239311 0.00466275675672135 0.002652805818107 0.00582590560435275 0.00370640324626422;0.00451145390254014 0.00413957792199062 0.00497003198239311 0.0311892815414791 0.0054379283558641 0.00378438653093818 0.0057034547564185 0.00365590762829854;0.00408493153780862 0.00314699647391989 0.00466275675672135 0.0054379283558641 0.032281789871089 0.00399209639311369 0.0049497017277507 0.00401807466374355;0.00475519071797863 0.00340419179472193 0.002652805818107 0.00378438653093818 0.00399209639311369 0.0316264323745055 0.00412256055382343 0.00380420412162383;0.00407268527455689 0.00389225453831938 0.00582590560435275 0.0057034547564185 0.0049497017277507 0.00412256055382343 0.0330132849124817 0.00373548167325084;0.00419269758073652 0.00342151586012978 0.00370640324626422 0.00365590762829854 0.00401807466374355 0.00380420412162383 0.00373548167325084 0.0311226102028745]
intento: 146 tiempo: 0.018 [0.027578504367294 0.00306218133505471 0.00427107641881224 0.00313845661038716 0.00279952045515394 0.0031377690150768 0.00347295164626462 0.00330258834596137;0.00306218133505471 0.0271918150005212 0.00333702302622096 0.00360941482657743 0.00296485208932936 0.00378671166311157 0.00332287044303849 0.00316014454334387;0.00427107641881224 0.00333702302622096 0.0280377745946053 0.00383320099162085 0.00367765602522709 0.00296884714935457 0.00390832034700476 0.00397125706333134;0.00313845661038716 0.00360941482657743 0.00383320099162085 0.0276918031985975 0.00347006254830255 0.00298939204707279 0.00334983124377979 0.00404126336463484;0.00279952045515394 0.00296485208932936 0.00367765602522709 0.00347006254830255 0.0262824480587533 0.00259249220089745 0.00292365670233231 0.00311780273708087;0.0031377690150768 0.00378671166311157 0.00296884714935457 0.00298939204707279 0.00259249220089745 0.0251581797560596 0.00342757780747823 0.00259370647706501;0.00347295164626462 0.00332287044303849 0.00390832034700476 0.00334983124377979 0.00292365670233231 0.00342757780747823 0.0274397867475824 0.0031674126208471;0.00330258834596137 0.00316014454334387 0.00397125706333134 0.00404126336463484 0.00311780273708087 0.00259370647706501 0.0031674126208471 0.0266552049423123]
intento: 148 tiempo: 0.019 [0.0318638368265766 0.0050444434634864 0.00392059541224442 0.00389305190809615 0.00400734726156133 0.00408657246589078 0.00448916620634386 0.00513665370486587;0.0050444434634864 0.0336436916238668 0.00455154708758271 0.00470022592069157 0.00420638922408444 0.00464083097077348 0.00537703762623492 0.00576960483523124;0.00392059541224442 0.00455154708758271 0.0311844509552388 0.00426716693581719 0.00299410566504734 0.00376731627098798 0.00438590600305016 0.00364378421126617;0.00389305190809615 0.00470022592069157 0.00426716693581719 0.0297783899505622 0.0034821056942577 0.00377540054737596 0.00431164269798321 0.0038170026940844;0.00400734726156133 0.00420638922408444 0.00299410566504734 0.0034821056942577 0.0308884338532202 0.00406312745105873 0.0041281435959986 0.00355254235894056;0.00408657246589078 0.00464083097077348 0.00376731627098798 0.00377540054737596 0.00406312745105873 0.0313617981703786 0.00337014055089035 0.00318350947235218;0.00448916620634386 0.00537703762623492 0.00438590600305016 0.00431164269798321 0.0041281435959986 0.00337014055089035 0.0308003004863409 0.00408134678096166;0.00513665370486587 0.00576960483523124 0.00364378421126617 0.0038170026940844 0.00355254235894056 0.00318350947235218 0.00408134678096166 0.0321985035943674]
intento: 150 tiempo: 0.02 [0.0303722120652656 0.0036902149763988 0.0034482366082206 0.00444860014650441 0.0041915854438923 0.00437931276424835 0.00415262759622366 0.00374797359521133;0.0036902149763988 0.0303278956721871 0.00336982000168369 0.00408502569800618 0.00505491918318372 0.00357785836640844 0.00300631578355752 0.00396999099350968;0.0034482366082206 0.00336982000168369 0.0288744346163846 0.00400806744856646 0.00318126517982294 0.0035128980994814 0.00345315311970379 0.00364410301412722;0.00444860014650441 0.00408502569800618 0.00400806744856646 0.0299515954656056 0.00382237638430382 0.00467916940770991 0.00415930154561856 0.00344630664219182;0.0041915854438923 0.00505491918318372 0.00318126517982294 0.00382237638430382 0.0310075918006324 0.00530317422170226 0.00464005766930702 0.00358164456408736;0.00437931276424835 0.00357785836640844 0.0035128980994814 0.00467916940770991 0.00530317422170226 0.0308188805182093 0.00386055339419352 0.00322318811967221;0.00415262759622366 0.00300631578355752 0.00345315311970379 0.00415930154561856 0.00464005766930702 0.00386055339419352 0.0300354936504071 0.00414107100440917;0.00374797359521133 0.00396999099350968 0.00364410301412722 0.00344630664219182 0.00358164456408736 0.00322318811967221 0.00414107100440917 0.0293267473478202]
intento: 152 tiempo: 0.018 [0.0281967505096734 0.00403293352550679 0.00364110572600875 0.00344286592660082 0.00359672877354849 0.00362847297876162 0.00445005841068701 0.00406128367956965;0.00403293352550679 0.0280125460634124 0.00366738689366757 0.0028797234579347 0.00219396928142607 0.00420273470307197 0.00380166133864515 0.00389231395888739;0.00364110572600875 0.00366738689366757 0.0291820966497108 0.00385369955675782 0.00367474748324553 0.00432584792021484 0.00505135313872993 0.00503122343217288;0.00344286592660082 0.0028797234579347 0.00385369955675782 0.0297955104033932 0.00311440416028726 0.00341332688305875 0.00358443120337565 0.0040172499528398;0.00359672877354849 0.00219396928142607 0.00367474748324553 0.00311440416028726 0.0278667368077683 0.00296291998095266 0.00359438504480529 0.00283431616702458;0.00362847297876162 0.00420273470307197 0.00432584792021484 0.00341332688305875 0.00296291998095266 0.0284493549676583 0.003554103042983 0.00374265263571303;0.00445005841068701 0.00380166133864515 0.00505135313872993 0.00358443120337565 0.00359438504480529 0.003554103042983 0.0291557542688772 0.00414092183414821;0.00406128367956965 0.00389231395888739 0.00503122343217288 0.0040172499528398 0.00283431616702458 0.00374265263571303 0.00414092183414821 0.0296503865216721]
intento: 154 tiempo: 0.019 [0.0276258617538373 0.00381636099516758 0.00341614211244558 0.00347259081569149 0.00291003427418748 0.00430152413804527 0.00344099589722071 0.00352416901882247;0.00381636099516758 0.0279016366481543 0.00397586085462026 0.0038868936748314 0.00408908511210309 0.00389271632571244 0.00384214391366836 0.00427353426359985;0.00341614211244558 0.00397586085462026 0.0285310079974251 0.00414333054100132 0.00311263711601564 0.00299307599181035 0.00375745055540577 0.00340409663195064;0.00347259081569149 0.0038868936748314 0.00414333054100132 0.0284857500163414 0.00416748369953892 0.00318400923346232 0.00365641845807423 0.00377139317634577;0.00291003427418748 0.00408908511210309 0.00311263711601564 0.00416748369953892 0.0285836769749053 0.00297891994779599 0.00276921435297982 0.00359622502654745;0.00430152413804527 0.00389271632571244 0.00299307599181035 0.00318400923346232 0.00297891994779599 0.0292750605491148 0.00484945410881687 0.00363885621183498;0.00344099589722071 0.00384214391366836 0.00375745055540577 0.00365641845807423 0.00276921435297982 0.00484945410881687 0.0281948215273938 0.0038354248033524;0.00352416901882247 0.00427353426359985 0.00340409663195064 0.00377139317634577 0.00359622502654745 0.00363885621183498 0.0038354248033524 0.0277167227856184]
intento: 156 tiempo: 0.018 [0.0261998152002819 0.00342924764819683 0.00261992217873656 0.00340259876812443 0.00331446751619826 0.00384195038840298 0.00317751672555683 0.00302010514112984;0.00342924764819683 0.0264986296793763 0.00265607682857279 0.00393789555711505 0.00342694711712214 0.00321058243830475 0.00340057606767749 0.00283944776747276;0.00261992217873656 0.00265607682857279 0.0243657562264508 0.00274341422595845 0.0026513392086054 0.00241860518158112 0.00180077638990876 0.00206527367486311;0.00340259876812443 0.00393789555711505 0.00274341422595845 0.0270334575999434 0.00329834175572479 0.0035683915643392 0.00426643484112574 0.00311788201334471;0.00331446751619826 0.00342694711712214 0.0026513392086054 0.00329834175572479 0.0249890760390449 0.00293514276246642 0.00244110573530398 0.00257725951873481;0.00384195038840298 0.00321058243830475 0.00241860518158112 0.0035683915643392 0.00293514276246642 0.0260558180786237 0.00409263824689318 0.00391243816233021;0.00317751672555683 0.00340057606767749 0.00180077638990876 0.00426643484112574 0.00244110573530398 0.00409263824689318 0.027113007527502 0.00349900401760552;0.00302010514112984 0.00283944776747276 0.00206527367486311 0.00311788201334471 0.00257725951873481 0.00391243816233021 0.00349900401760552 0.0260722670286847]
intento: 158 tiempo: 0.018 [0.0288717503511389 0.00321711298513656 0.00340901654373904 0.00383972978572261 0.00375901397417071 0.00447616966623728 0.00326235309057775 0.00350809941160745;0.00321711298513656 0.0270065940247304 0.00348967425257482 0.00298946939653902 0.00347735764412911 0.00389146128092761 0.00327316423640357 0.00379412532831116;0.00340901654373904 0.00348967425257482 0.0283555573759181 0.00335283954905031 0.00367173641983447 0.00292712982694253 0.00485978975834413 0.00323425779587039;0.00383972978572261 0.00298946939653902 0.00335283954905031 0.0273128181372694 0.00380786056025858 0.00376809714548977 0.0039230577948656 0.00346671695613331;0.00375901397417071 0.00347735764412911 0.00367173641983447 0.00380786056025858 0.0281451613616736 0.00305660403392517 0.00406189545560303 0.00338618310432491;0.00447616966623728 0.00389146128092761 0.00292712982694253 0.00376809714548977 0.00305660403392517 0.0270338070676518 0.00329479740535707 0.00364254016690525;0.00326235309057775 0.00327316423640357 0.00485978975834413 0.0039230577948656 0.00406189545560303 0.00329479740535707 0.0285589681591047 0.00319479856179183;0.00350809941160745 0.00379412532831116 0.00323425779587039 0.00346671695613331 0.00338618310432491 0.00364254016690525 0.00319479856179183 0.0278903097247987]
intento: 160 tiempo: 0.018 [0.0316986125731917 0.00567300904911278 0.00311303894934395 0.00517515220089415 0.00370089357474457 0.0038706802407089 0.00487630842397314 0.00476049354260566;0.00567300904911278 0.030157874081639 0.00338976523150668 0.00380150723478075 0.00357715943139626 0.00392054577904073 0.00488394699102102 0.00517087185702876;0.00311303894934395 0.00338976523150668 0.0279661903219403 0.0031043520903066 0.00304407009967736 0.00267510427375168 0.0033110334717628 0.00419888969391272;0.00517515220089415 0.00380150723478075 0.0031043520903066 0.030910220384297 0.00338222205720758 0.00401546412456421 0.00393369517739049 0.00402260423417462;0.00370089357474457 0.00357715943139626 0.00304407009967736 0.00338222205720758 0.028470341107328 0.00294177898580899 0.00328983504871506 0.00297701853317472;0.0038706802407089 0.00392054577904073 0.00267510427375168 0.00401546412456421 0.00294177898580899 0.0286022925384239 0.00340045443115345 0.00335214168744984;0.00487630842397314 0.00488394699102102 0.0033110334717628 0.00393369517739049 0.00328983504871506 0.00340045443115345 0.0300200630770042 0.00426707620402502;0.00476049354260566 0.00517087185702876 0.00419888969391272 0.00402260423417462 0.00297701853317472 0.00335214168744984 0.00426707620402502 0.0303843257301694]
intento: 162 tiempo: 0.02 [0.0324829021806539 0.00496677520644823 0.00350136315276052 0.00511346766393015 0.00395028452491268 0.00531143496235274 0.00369021357701319 0.00474259226625679;0.00496677520644823 0.0299025820992462 0.00359781252634816 0.00325827369130133 0.00391054573517486 0.00449638383045766 0.00436454342670687 0.00453129696070098;0.00350136315276052 0.00359781252634816 0.0297081127296924 0.00406317348095243 0.00328860532044622 0.00362551560846404 0.00391446419811644 0.00374905985417988;0.00511346766393015 0.00325827369130133 0.00406317348095243 0.0320582615068919 0.00328120867961718 0.00528499200111515 0.00370092961871256 0.00374388651178314;0.00395028452491268 0.00391054573517486 0.00328860532044622 0.00328120867961718 0.029474643345401 0.00436950789043396 0.00373920655802592 0.00453651859911076;0.00531143496235274 0.00449638383045766 0.00362551560846404 0.00528499200111515 0.00436950789043396 0.0329437265577749 0.00478001020550075 0.00420681081068057;0.00369021357701319 0.00436454342670687 0.00391446419811644 0.00370092961871256 0.00373920655802592 0.00478001020550075 0.0302617377095881 0.00464674188567172;0.00474259226625679 0.00453129696070098 0.00374905985417988 0.00374388651178314 0.00453651859911076 0.00420681081068057 0.00464674188567172 0.0297940320824231]
intento: 164 tiempo: 0.02 [0.0300028201851364 0.0043706381397706 0.00367070070877383 0.00436215157955676 0.00404282404417569 0.00429438965612981 0.00412333594332696 0.00437151994369979;0.0043706381397706 0.0282774208033298 0.00333929331352461 0.00419459620719954 0.0039884395663633 0.0040418188944391 0.0034503811387912 0.00359142325170458;0.00367070070877383 0.00333929331352461 0.0274925705745268 0.0034525414068761 0.00297172728794038 0.00225347330915919 0.0035435345801109 0.00304121867933905;0.00436215157955676 0.00419459620719954 0.0034525414068761 0.0294632656044637 0.00379514255352249 0.00239371350171224 0.00386240085633681 0.00359003980319568;0.00404282404417569 0.0039884395663633 0.00297172728794038 0.00379514255352249 0.0290851012603478 0.00326164387723625 0.00392735990860581 0.00348398747615837;0.00429438965612981 0.0040418188944391 0.00225347330915919 0.00239371350171224 0.00326164387723625 0.0281535357180466 0.00403910681564279 0.00306301696448072;0.00412333594332696 0.0034503811387912 0.0035435345801109 0.00386240085633681 0.00392735990860581 0.00403910681564279 0.0279960324749474 0.00332939231595487;0.00437151994369979 0.00359142325170458 0.00304121867933905 0.00359003980319568 0.00348398747615837 0.00306301696448072 0.00332939231595487 0.0283352104158986]
intento: 166 tiempo: 0.019 [0.0301058302322187 0.00439398179117021 0.0036713624463092 0.00314177184380198 0.0036799539703288 0.00286558691461292 0.00372493448033477 0.00375823967028923;0.00439398179117021 0.0307788809449465 0.00408110186724005 0.00387096388424764 0.0043665028254413 0.00485153949171044 0.00387006528135939 0.00454885122397947;0.0036713624463092 0.00408110186724005 0.0300211074560126 0.00415905026940516 0.00303367567142106 0.00428718330809324 0.00342797747734755 0.00332105467485878;0.00314177184380198 0.00387096388424764 0.00415905026940516 0.0315092984300899 0.00391749109163231 0.0039763072746118 0.00429795914218581 0.00429151743352845;0.0036799539703288 0.0043665028254413 0.00303367567142106 0.00391749109163231 0.0318047012967284 0.00398210774457788 0.00457654589713697 0.00365924386980163;0.00286558691461292 0.00485153949171044 0.00428718330809324 0.0039763072746118 0.00398210774457788 0.0318639000102 0.00334608289656435 0.00465495511963902;0.00372493448033477 0.00387006528135939 0.00342797747734755 0.00429795914218581 0.00457654589713697 0.00334608289656435 0.031019081402361 0.00394516886078941;0.00375823967028923 0.00454885122397947 0.00332105467485878 0.00429151743352845 0.00365924386980163 0.00465495511963902 0.00394516886078941 0.0305399777645241]
intento: 168 tiempo: 0.018 [0.0295467179862576 0.00323949007947658 0.00391581888064324 0.00476563231862072 0.00428115753134328 0.00419011069742937 0.00308680654322555 0.00410044224330622;0.00323949007947658 0.0288040720182905 0.00396503366753237 0.00272211689891117 0.00270261014627568 0.00362965383675017 0.00302481424266333 0.00213063952444055;0.00391581888064324 0.00396503366753237 0.0282334108824383 0.00439346698644602 0.00329806740149705 0.00381071744481398 0.00406619229458117 0.00370415552036312;0.00476563231862072 0.00272211689891117 0.00439346698644602 0.0295236481404213 0.00303871420191729 0.00389527090267811 0.00326881940734683 0.00320390666158921;0.00428115753134328 0.00270261014627568 0.00329806740149705 0.00303871420191729 0.0285765499179954 0.00281818152674135 0.00323568389642052 0.00354401785215585;0.00419011069742937 0.00362965383675017 0.00381071744481398 0.00389527090267811 0.00281818152674135 0.0284743107541054 0.00411608504112833 0.00330452393153355;0.00308680654322555 0.00302481424266333 0.00406619229458117 0.00326881940734683 0.00323568389642052 0.00411608504112833 0.0270237826889682 0.00307414645966776;0.00410044224330622 0.00213063952444055 0.00370415552036312 0.00320390666158921 0.00354401785215585 0.00330452393153355 0.00307414645966776 0.0282086957570544]
intento: 170 tiempo: 0.019 [0.0352416615710307 0.00572207157672914 0.00495586183124359 0.00362398070926579 0.00421401793133023 0.00468644837676096 0.00376763761310328 0.00378490307973418;0.00572207157672914 0.0343351586021465 0.00429415632054026 0.00538778838107089 0.00499249322039373 0.00533101187681221 0.00322886864546509 0.00458684464225164;0.00495586183124359 0.00429415632054026 0.0342880712413314 0.00395059992890304 0.00364606243065843 0.00447647222397861 0.00424803841962843 0.00433987833138554;0.00362398070926579 0.00538778838107089 0.00395059992890304 0.033185700279109 0.00374623617344667 0.00283432898822055 0.00355669049694645 0.00467199008250268;0.00421401793133023 0.00499249322039373 0.00364606243065843 0.00374623617344667 0.0343141728900534 0.00446112171564787 0.00394679966276174 0.00428320519330619;0.00468644837676096 0.00533101187681221 0.00447647222397861 0.00283432898822055 0.00446112171564787 0.0350450540988209 0.00424858362773497 0.00594992654970493;0.00376763761310328 0.00322886864546509 0.00424803841962843 0.00355669049694645 0.00394679966276174 0.00424858362773497 0.0329112249618653 0.005428773651153;0.00378490307973418 0.00458684464225164 0.00433987833138554 0.00467199008250268 0.00428320519330619 0.00594992654970493 0.005428773651153 0.0341384926288114]
intento: 172 tiempo: 0.019 [0.0316502265710513 0.00452743603036592 0.00343257651523187 0.00512846916332249 0.00533924822004207 0.00501620224801566 0.00436429404879662 0.00474028945118627;0.00452743603036592 0.0315702207555157 0.00412351722202754 0.00462747094698667 0.00460899645795173 0.00433537319695869 0.00278117939303301 0.00402576297966635;0.00343257651523187 0.00412351722202754 0.0306956846110697 0.00466844292472736 0.00471693808014029 0.0037323441046987 0.00405806370875038 0.00354946763233892;0.00512846916332249 0.00462747094698667 0.00466844292472736 0.0336682666545718 0.00548481252886904 0.00419497431456399 0.00363407742521998 0.00495858191129949;0.00533924822004207 0.00460899645795173 0.00471693808014029 0.00548481252886904 0.0326058925544258 0.0041825730839528 0.00366658321399166 0.00366432704748752;0.00501620224801566 0.00433537319695869 0.0037323441046987 0.00419497431456399 0.0041825730839528 0.0322124724510717 0.00414467364182993 0.00425706087898003;0.00436429404879662 0.00278117939303301 0.00405806370875038 0.00363407742521998 0.00366658321399166 0.00414467364182993 0.0302515133588608 0.0046218034903862;0.00474028945118627 0.00402576297966635 0.00354946763233892 0.00495858191129949 0.00366432704748752 0.00425706087898003 0.0046218034903862 0.0319794960868001]
intento: 174 tiempo: 0.017 [0.0293440188387986 0.00369463086623647 0.00254601887666343 0.00304778650612597 0.00323903095114001 0.00392552575347931 0.00366331330212406 0.00284252868247454;0.00369463086623647 0.0313504084106932 0.00319510316229109 0.0048949940925209 0.00379917444769706 0.00343974927429974 0.00510012676608351 0.00434518840596494;0.00254601887666343 0.00319510316229109 0.0306426679378626 0.00437564539540054 0.00257089631383161 0.00404645301026718 0.00393047538507508 0.00395198985851169;0.00304778650612597 0.0048949940925209 0.00437564539540054 0.0323791167586564 0.00410930830990644 0.00390302610607898 0.00505953072129367 0.00470256434118745;0.00323903095114001 0.00379917444769706 0.00257089631383161 0.00410930830990644 0.0308221247877842 0.00376423720471419 0.0046215101066692 0.00473818770436925;0.00392552575347931 0.00343974927429974 0.00404645301026718 0.00390302610607898 0.00376423720471419 0.0292074663247814 0.00449495461340689 0.00427085661284447;0.00366331330212406 0.00510012676608351 0.00393047538507508 0.00505953072129367 0.0046215101066692 0.00449495461340689 0.0328176506119261 0.00477327967007147;0.00284252868247454 0.00434518840596494 0.00395198985851169 0.00470256434118745 0.00473818770436925 0.00427085661284447 0.00477327967007147 0.0319063521663225]
intento: 176 tiempo: 0.02 [0.0292015648595377 0.00365121720652035 0.00306197981024116 0.00395685049399406 0.00475665503532803 0.002788870488919 0.00446655223288168 0.00319708846032045;0.00365121720652035 0.0300022076554863 0.00327883197711618 0.00442948391590568 0.00463052928237962 0.00377817713139537 0.00446812688049672 0.00441740675636321;0.00306197981024116 0.00327883197711618 0.0289574149468213 0.00358484982402731 0.00278811680089433 0.00308382207097393 0.00302694108508079 0.00351270760118328;0.00395685049399406 0.00442948391590568 0.00358484982402731 0.029740408546648 0.00407096800251977 0.00324721094226299 0.0038327528028797 0.00394231618453852;0.00475665503532803 0.00463052928237962 0.00278811680089433 0.00407096800251977 0.0294768256992355 0.00301407799860662 0.00367176846390759 0.00291083931491643;0.002788870488919 0.00377817713139537 0.00308382207097393 0.00324721094226299 0.00301407799860662 0.0282843580396572 0.00281329101021852 0.0028064730804558;0.00446655223288168 0.00446812688049672 0.00302694108508079 0.0038327528028797 0.00367176846390759 0.00281329101021852 0.028912542816023 0.00400044731463832;0.00319708846032045 0.00441740675636321 0.00351270760118328 0.00394231618453852 0.00291083931491643 0.0028064730804558 0.00400044731463832 0.0295885190668064]
intento: 178 tiempo: 0.02 [0.0289291439621032 0.00400267187894145 0.00386282878776669 0.00412966520886495 0.00354283668005793 0.00338048658848696 0.00469545127613583 0.00401775049644553;0.00400267187894145 0.0278515895746719 0.00307919308142323 0.00342807164065807 0.00249190477226185 0.00245737077400609 0.00382743790354205 0.00272489903883412;0.00386282878776669 0.00307919308142323 0.0269123906375497 0.00481650692093062 0.0039212455839905 0.00276768467975062 0.00349073943292393 0.00314249375911335;0.00412966520886495 0.00342807164065807 0.00481650692093062 0.0299343711098968 0.00449671588685692 0.00292289078304341 0.00392816549525003 0.00360820039966539;0.00354283668005793 0.00249190477226185 0.0039212455839905 0.00449671588685692 0.0281867778910519 0.00344881507939723 0.00275457855666497 0.00310526197344367;0.00338048658848696 0.00245737077400609 0.00276768467975062 0.00292289078304341 0.00344881507939723 0.0277702576836342 0.00379894747899816 0.00414951399466406;0.00469545127613583 0.00382743790354205 0.00349073943292393 0.00392816549525003 0.00275457855666497 0.00379894747899816 0.0276532540074472 0.00379411890337288;0.00401775049644553 0.00272489903883412 0.00314249375911335 0.00360820039966539 0.00310526197344367 0.00414951399466406 0.00379411890337288 0.0294733639768979]
